Area,GWASId,RingNumber,RingYear,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Hoge_Veluwe,1452,AK...72959,2007,,,,,,,,,,,,,,1,,,,,,,,
Hoge_Veluwe,1469,AR...00013,2007,,,,,,,,,,,,,,1,,,,,,,,
Westerheide,2824,AR...05054,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,999,AJ...78244,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,3082,AR...00429,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,3147,AR...00107,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,2790,AR...01573,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,2788,AR...01302,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,1067,AK...72956,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,1022,AR...00395,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,959,AJ...76626,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,2783,AG...63583,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,966,AJ...78357,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,639,AK...71892,2007,,,,,,,,,,,,,,1,1,,,,,,,
Buunderkamp,1273,AR...09119,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,955,AR...00110,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,617,AG...63609,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,607,AG...63573,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,956,AG...63688,2007,,,,,,,,,,,,,,1,1,,,,,,,
Warnsborn,2825,AR...05108,2007,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,2793,AR...09155,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,3148,AR...00187,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,986,AG...63578,2007,,,,,,,,,,,,,,1,1,,,,,,,
Warnsborn,983,AJ...76766,2007,,,,,,,,,,,,,,1,1,,,,,,,
Warnsborn,973,AJ...76591,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,864,AR...00109,2007,,,,,,,,,,,,,,1,1,1,,,,,,
Hoge_Veluwe,1068,AR...00279,2007,,,,,,,,,,,,,,1,1,1,,,,,,
Hoge_Veluwe,3083,AR...01278,2007,,,,,,,,,,,,,,,1,1,1,,,,,
Oosterhout,3080,AR...02058,2007,,,,,,,,,,,,,,,1,1,1,,,,,
Oosterhout,2775,AR...02167,2007,,,,,,,,,,,,,,,1,,1,1,,,,
Hoge_Veluwe,2808,AJ...77159,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,2786,AR...00069,2007,,,,,,,,,,,,,,,1,1,1,,,,,
Buunderkamp,3085,AR...08983,2007,,,,,,,,,,,,,,,1,,1,,,,,
Buunderkamp,69,AR...08003,2007,,,,,,,,,,,,,,1,1,1,1,1,,,,
Buunderkamp,1141,AR...08004,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,1432,AG...63607,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,1440,AG...63611,2007,,,,,,,,,,,,,,1,,,,,,,,
Hoge_Veluwe,1429,AG...63588,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,1434,AG...63576,2007,,,,,,,,,,,,,,1,,,,,,,,
Hoge_Veluwe,1435,AG...63569,2007,,,,,,,,,,,,,,1,,,,,,,,
Hoge_Veluwe,1436,AG...63564,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,1437,AG...61983,2007,,,,,,,,,,,,,,1,,,,,,,,
Hoge_Veluwe,1430,AR...01600,2007,,,,,,,,,,,,,,1,,,,,,,,
Hoge_Veluwe,629,AR...00130,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,947,AR...00336,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,692,AR...00001,2007,,,,,,,,,,,,,,1,1,1,1,,,,,
Hoge_Veluwe,632,AR...01648,2007,,,,,,,,,,,,,,1,1,1,,,,,,
Hoge_Veluwe,3081,AR...00408,2007,,,,,,,,,,,,,,,1,1,1,,,,,
Warnsborn,2822,AJ...77546,2007,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,2779,AR...02566,2007,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,605,AG...63677,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,2782,AR...00352,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,660,AG...61982,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,670,AG...63571,2007,,,,,,,,,,,,,,1,1,,,,,,,
Oosterhout,2776,AR...02189,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,636,AG...63563,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,635,AR...00039,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,663,AG...63676,2007,,,,,,,,,,,,,,1,1,,,,,,,
Westerheide,2826,AR...05111,2007,,,,,,,,,,,,,,,1,1,1,,,,,
Hoge_Veluwe,744,AK...72954,2007,,,,,,,,,,,,,,1,1,1,1,,,,,
Westerheide,1267,AJ...78198,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1256,AJ...78403,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1257,AJ...78359,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1268,AJ...78308,2007,,,,,,,,,,,,,,1,,,,,,,,
Warnsborn,1260,AJ...78264,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1254,AJ...78260,2007,,,,,,,,,,,,,,,1,1,1,,,,,
Warnsborn,1262,AJ...78258,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1263,AJ...78250,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1264,AJ...78237,2007,,,,,,,,,,,,,,,1,1,,,,,,
Westerheide,1265,AJ...78220,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1299,AJ...78137,2007,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,1179,AR...08103,2007,,,,,,,,,,,,,,1,1,,,,,,,
Warnsborn,1255,AL...62558,2007,,,,,,,,,,,,,,1,1,,,,,,,
Westerheide,1261,AJ...78188,2007,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,2794,AR...09079,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1301,AJ...78184,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1274,AJ...78172,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1295,AJ...78171,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1296,AJ...78166,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1297,AJ...78151,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1298,AJ...78140,2007,,,,,,,,,,,,,,,,,1,,,,,
Buunderkamp,1156,AR...08016,2007,,,,,,,,,,,,,,1,1,,,,,,,
Oosterhout,2778,AR...02425,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1266,AJ...78206,2007,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1134,AR...02472,2007,,,,,,,,,,,,,,1,1,,,,,,,
Buunderkamp,1180,AG...57556,2007,,,,,,,,,,,,,,1,1,1,,,,,,
Westerheide,1111,AJ...76647,2007,,,,,,,,,,,,,,1,,,,,,,,
Hoge_Veluwe,1419,AG...63577,2007,,,,,,,,,,,,,,1,,,,,,,,
Oosterhout,2777,AR...02424,2007,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,3086,AR...08331,2007,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,1182,AR...08026,2007,,,,,,,,,,,,,,1,1,,,,,,,
Buunderkamp,1152,AR...08048,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,1460,AR...01251,2007,,,,,,,,,,,,,,1,1,,,,,,,
Hoge_Veluwe,2781,AR...00005,2007,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,1157,AR...08102,2007,,,,,,,,,,,,,,1,1,,,,,,,
Buunderkamp,2792,AR...09151,2007,,,,,,,,,,,,,,,1,1,,,,,,
Warnsborn,1425,AJ...76756,2007,,,,,,,,,,,,,,1,1,,,,,,,
Oosterhout,2773,AR...02161,2007,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,2771,AR...02370,2007,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,1153,AR...08032,2007,,,,,,,,,,,,,,1,1,1,1,,,,,
Buunderkamp,1158,AR...08044,2007,,,,,,,,,,,,,,1,1,,,,,,,
Buunderkamp,1135,AR...08917,2007,,,,,,,,,,,,,,1,1,1,,,,,,
Buunderkamp,1155,AR...08009,2007,,,,,,,,,,,,,,1,1,,,,,,,
Buunderkamp,1170,AR...08112,2007,,,,,,,,,,,,,,1,,,,,,,,
Buunderkamp,1096,AR...08045,2007,,,,,,,,,,,,,,1,,,,,,,,
Westerheide,2823,AL...62643,2007,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,2787,AR...00054,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1258,AJ...78354,2007,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,2772,AR...02162,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1251,AJ...76757,2007,,,,,,,,,,,,,,1,1,,,,,,,
Westerheide,2806,AJ...77265,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,2801,AJ...77259,2007,,,,,,,,,,,,,,,1,1,,,,,,
Westerheide,3091,AJ...77226,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,3102,AJ...77202,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,2810,AJ...77169,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,2802,AJ...77140,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,3092,AJ...77099,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,2807,AJ...77268,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1249,AJ...76762,2007,,,,,,,,,,,,,,1,,,,,,,,
Warnsborn,1250,AJ...76759,2007,,,,,,,,,,,,,,1,1,,,,,,,
Warnsborn,1269,AJ...76753,2007,,,,,,,,,,,,,,1,1,1,,,,,,
Warnsborn,1294,AJ...76752,2007,,,,,,,,,,,,,,1,1,,,,,,,
Westerheide,1246,AJ...76751,2007,,,,,,,,,,,,,,1,1,,,,,,,
Warnsborn,1110,AJ...76648,2007,,,,,,,,,,,,,,1,,,,,,,,
Westerheide,1109,AJ...76649,2007,,,,,,,,,,,,,,1,,,,,,,,
Warnsborn,1108,AJ...76655,2007,,,,,,,,,,,,,,1,,,,,,,,
Westerheide,1300,AJ...78134,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1248,AJ...76768,2007,,,,,,,,,,,,,,1,,,,,,,,
Westerheide,1259,AJ...78123,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,2816,AJ...77279,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1302,AJ...78127,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1253,AJ...78133,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1293,AJ...78124,2007,,,,,,,,,,,,,,,1,1,,,,,,
Hoge_Veluwe,2785,AR...00035,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,2820,AJ...77349,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,2804,AJ...77313,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,2805,AJ...77312,2007,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,2817,AJ...77283,2007,,,,,,,,,,,,,,,1,1,,,,,,
Warnsborn,2818,AJ...77280,2007,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,978,AR...29269,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,616,AR...09483,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1450,AR...18004,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,669,AR...09489,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,661,AR...01912,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,657,AR...00522,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1000,AJ...78334,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,658,AR...00524,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1421,AJ...76774,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,668,AR...09285,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1186,AR...02907,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,666,AR...00514,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,621,AR...00462,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,665,AR...00513,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,655,AR...00509,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,664,AR...00505,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1422,AJ...78569,2008,,,,,,,,,,,,,,,1,1,,,,,,
Oosterhout,3087,AR...18063,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,667,AR...00517,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,994,AJ...78280,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,608,AR...09478,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,2840,AJ...79646,2008,,,,,,,,,,,,,,,,1,,,,,,
Warnsborn,989,AJ...78623,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,609,AR...09480,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1001,AJ...78271,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,612,AR...00463,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,968,AR...00451,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,3149,AR...02825,2008,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,949,AJ...78275,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,993,AJ...78100,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,951,AJ...78331,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,631,AR...00651,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,952,AJ...78406,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,992,AJ...78272,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,953,AJ...78461,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,659,AR...00525,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,981,AJ...78625,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,979,AR...29300,2008,,,,,,,,,,,,,,,,1,1,,,,,
Buunderkamp,1150,AL...65585,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,945,AR...09497,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1004,AJ...79936,2008,,,,,,,,,,,,,,,,1,,,,,,
Warnsborn,1005,AJ...79937,2008,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,997,AR...29255,2008,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,1188,AR...18099,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,1055,AR...00519,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,991,AR...00554,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,974,AJ...78466,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,614,AR...00654,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,957,AR...00527,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,942,AR...09300,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,984,AR...29257,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,620,AR...09495,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,961,AR...00539,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,1052,AR...00536,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,982,AJ...79966,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,960,AR...00531,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,967,AR...00530,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,958,AR...00529,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,3088,AR...02818,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,963,AR...00543,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1133,AR...02697,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,969,AR...22032,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,995,AJ...78295,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,610,AR...09490,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,3150,AR...02821,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,948,AR...00540,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,965,AR...00541,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,630,AJ...79655,2008,,,,,,,,,,,,,,,1,1,,,,,,
Westerheide,2837,AJ...79072,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,1003,AR...00653,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1159,AJ...79640,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,1054,AR...00510,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,606,AR...00501,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1145,AJ...78348,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,950,AR...00545,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,940,AR...22425,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,977,AR...00550,2008,,,,,,,,,,,,,,,1,1,1,1,,,,
Hoge_Veluwe,944,AR...00460,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,619,AR...00601,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,615,AR...01919,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1002,AR...29248,2008,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,729,AR...02952,2008,,,,,,,,,,,,,,,1,1,,,,,,
Buunderkamp,1181,AR...08993,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,2799,AL...64797,2008,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,1670,AR...00537,2008,,,,,,,,,,,,,,,1,1,,,,,,
Westerheide,2841,AJ...79089,2008,,,,,,,,,,,,,,,,1,1,1,1,,,
Buunderkamp,754,AL...64627,2008,,,,,,,,,,,,,,,1,1,1,1,,,,
Westerheide,1143,AJ...79672,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,821,AR...09298,2008,,,,,,,,,,,,,,,1,1,,,,,,
Hoge_Veluwe,3152,AR...11100,2008,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,3097,AJ...79225,2008,,,,,,,,,,,,,,,,1,,,,,,
Buunderkamp,1142,AL...64591,2008,,,,,,,,,,,,,,,1,1,,,,,,
Hoge_Veluwe,2834,AR...00750,2008,,,,,,,,,,,,,,,,1,,,,,,
Buunderkamp,1333,AL...64582,2008,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,2798,AR...09547,2008,,,,,,,,,,,,,,,,1,1,,,,,
Buunderkamp,1183,AL...64592,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1185,AR...02951,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1146,AR...02905,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1550,AJ...79909,2008,,,,,,,,,,,,,,,,1,1,,,,,
Westerheide,198,AJ...79920,2008,,,,,,,,,,,,,,,,1,,1,1,1,,
Westerheide,1148,AJ...78339,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1174,AH...93993,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1149,AJ...78338,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,412,AJ...78336,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1071,AR...18005,2008,,,,,,,,,,,,,,,1,,1,,,,,
Hoge_Veluwe,3151,AR...11099,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,2830,AR...11064,2008,,,,,,,,,,,,,,,,1,,,,,,
Buunderkamp,1065,AR...09622,2008,,,,,,,,,,,,,,,1,1,,,,,,
Hoge_Veluwe,1033,AR...09494,2008,,,,,,,,,,,,,,,1,1,,,,,,
Hoge_Veluwe,813,AR...09488,2008,,,,,,,,,,,,,,,1,1,,,,,,
Hoge_Veluwe,2839,AJ...79667,2008,,,,,,,,,,,,,,,,1,1,1,,,,
Hoge_Veluwe,2833,AR...00466,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,82,AR...01400,2008,,,,,,,,,,,,,,,1,1,1,1,,,,
Hoge_Veluwe,856,AR...00511,2008,,,,,,,,,,,,,,,1,1,,,,,,
Hoge_Veluwe,2831,AR...09364,2008,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,2796,AR...02989,2008,,,,,,,,,,,,,,,,1,1,1,,,,
Warnsborn,1420,AL...13583,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,3090,AR...02620,2008,,,,,,,,,,,,,,,,,1,1,,,,
Warnsborn,1132,AJ...78345,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,809,AR...01923,2008,,,,,,,,,,,,,,,1,1,,,,,,
Hoge_Veluwe,2835,AR...00969,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,2827,AR...00773,2008,,,,,,,,,,,,,,,,1,,,,,,
Warnsborn,1423,AJ...78558,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,2832,AR...00912,2008,,,,,,,,,,,,,,,,1,1,1,,,,
Hoge_Veluwe,793,AR...09486,2008,,,,,,,,,,,,,,,1,1,1,,,,,
Hoge_Veluwe,699,AR...00548,2008,,,,,,,,,,,,,,,1,,1,,,,,
Hoge_Veluwe,2828,AR...00613,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,3095,AR...00663,2008,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,407,AR...09493,2008,,,,,,,,,,,,,,,1,1,1,1,1,,,
Buunderkamp,1154,AL...64817,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,2836,AR...00946,2008,,,,,,,,,,,,,,,,1,1,,,,,
Warnsborn,998,AJ...79858,2008,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,3089,AR...02615,2008,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,2829,AR...09395,2008,,,,,,,,,,,,,,,,1,1,,,,,
Hoge_Veluwe,770,AR...00544,2008,,,,,,,,,,,,,,,1,1,1,,,,,
Hoge_Veluwe,792,AR...09481,2008,,,,,,,,,,,,,,,1,1,1,,,,,
Oosterhout,843,AR...02852,2008,,,,,,,,,,,,,,,1,1,,,,,,
Hoge_Veluwe,794,AR...09487,2008,,,,,,,,,,,,,,,1,,1,,,,,
Hoge_Veluwe,688,AR...09491,2008,,,,,,,,,,,,,,,1,1,1,,,,,
Hoge_Veluwe,777,AR...09498,2008,,,,,,,,,,,,,,,1,1,1,,,,,
Warnsborn,3096,AJ...79286,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,962,AR...01925,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,972,AR...09476,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,1147,AJ...78341,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,1424,AJ...78780,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,975,AJ...78329,2008,,,,,,,,,,,,,,,1,,,,,,,
Hoge_Veluwe,791,AR...09473,2008,,,,,,,,,,,,,,,1,1,1,,,,,
Oosterhout,1138,AR...02600,2008,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,789,AR...09624,2008,,,,,,,,,,,,,,,1,,1,,,,,
Westerheide,1590,AJ...78337,2008,,,,,,,,,,,,,,,1,,,,,,,
Westerheide,3098,AJ...78752,2008,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,798,AR...00520,2008,,,,,,,,,,,,,,,1,1,1,,,,,
Warnsborn,954,AJ...78463,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,971,AJ...78315,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1173,AR...02698,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,2838,AJ...79438,2008,,,,,,,,,,,,,,,,1,,,,,,
Westerheide,1006,AJ...78457,2008,,,,,,,,,,,,,,,1,,,,,,,
Buunderkamp,773,AL...64984,2008,,,,,,,,,,,,,,,1,1,1,,,,,
Westerheide,996,AJ...78456,2008,,,,,,,,,,,,,,,1,,,,,,,
Oosterhout,1175,AR...02700,2008,,,,,,,,,,,,,,,1,,,,,,,
Warnsborn,613,AJ...78344,2008,,,,,,,,,,,,,,,1,1,,,,,,
Oosterhout,946,AR...02902,2008,,,,,,,,,,,,,,,1,1,,,,,,
Westerheide,540,AR...30550,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,1069,AR...22536,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,1059,AR...22534,2009,,,,,,,,,,,,,,,,1,,1,,,,
Hoge_Veluwe,859,AR...22533,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,1062,AR...22390,2009,,,,,,,,,,,,,,,,1,,,,,,
Hoge_Veluwe,858,AR...22199,2009,,,,,,,,,,,,,,,,1,,,,,,
Warnsborn,675,AR...30859,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,815,AR...11955,2009,,,,,,,,,,,,,,,,1,,,1,,,
Hoge_Veluwe,831,AR...11845,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,2852,AR...44409,2009,,,,,,,,,,,,,,,,,1,,,,,
Westerheide,2873,AR...30161,2009,,,,,,,,,,,,,,,,,1,1,,,,
Westerheide,3109,AR...30149,2009,,,,,,,,,,,,,,,,,1,,,,,
Hoge_Veluwe,806,AR...01938,2009,,,,,,,,,,,,,,,,1,,,,,,
Oosterhout,2846,AR...44055,2009,,,,,,,,,,,,,,,,,1,,,,,
